customer_tweet_id,created_at,customer_text,brand_reply_id,brand_reply
1651831,Tue Oct 17 20:11:50 +0000 2017,"@AppleSupport Thanks for the helpful tips. A lot of what was listed here I have been doing. Appreciate the support, but i might need adtl. support",1651832,@356552 Thanks for letting us know. We'd be happy to take a closer look. Send us a DM and we'll continue. https://t.co/GDrqU22YpT
2136636,Wed Nov 08 21:08:48 +0000 2017,my phone keeps logging me out of every single app I have WHYYYYY @AppleSupport,2136635,@628534 Let's look into this for you. Were these Apps signed in through your Apple ID or another account type? Let us know in DM. https://t.co/GDrqU22YpT
789968,Sat Oct 07 23:24:06 +0000 2017,@AppleSupport and that was me asking them what’s the fastest? Mail or store?,789967,@308382 Let's help take a look into any available options. Please reach out to us in DM and we can go from there. https://t.co/GDrqU22YpT
1370846,Fri Oct 27 22:08:25 +0000 2017,"@AppleSupport I need to change the shipping address of my order, but cannot get through via chat OR phone. HELP!",1370843,"@439093 If you would like to view &amp; change your order, you can do this online. Click here: https://t.co/X6hTPkiwKU"
87097,Thu Nov 30 23:26:16 +0000 2017,@AppleSupport My phone no longer works .. The apple sign shows then stops working,455024,"@223011 We'd like to help out. If it won't respond at all, we'd want to use these steps for recovery: https://t.co/iYLZzFD8qZ"
325934,Fri Oct 06 23:39:31 +0000 2017,@AppleSupport I'm still having issues with Outlook email on the new iOS released this week.,325933,@193647 We'd like to do all we can to help. Tell us more details of what you're experiencing with Mail since updating. https://t.co/GDrqU22YpT
1075460,Fri Oct 13 13:09:50 +0000 2017,@115948 @AppleSupport how do I delete extra radio stations that have been created on #iOS11 #iphone7,1075459,"@373742 As you don't use it, it will be replaced by newer content. Under For You you can force press on a station and select Hide."
1645907,Tue Oct 17 11:52:12 +0000 2017,Seriously @115858 ever since my phone updated it dies in 4 damn hours. I’ve had it for less than 5 months as well. 🙃🙃🙃,1645905,@502925 We're glad to work with you on the power issue. Could we start by finding out which iPhone you use and which iOS it's running?
2586420,Fri Nov 17 00:09:04 +0000 2017,@115858 was the point in the updates to make my phone worse? Cause if that's the case then you have succeeded.,2586418,@732869 We're here to address all issues you may be experiencing. May we ask what specific issues you're encountering?
2782026,Tue Nov 21 16:59:19 +0000 2017,@115858 I still can’t turn down the volume without it going straight to mute on my iPad how about you create an update that fixes that shit.,2782024,"@776918 That's not what we'd expect to happen. Let's meet up in DM to check this out together. 

What iOS version shows in Settings &gt; General &gt; About? https://t.co/GDrqU22YpT"
2004005,Fri Nov 03 20:52:34 +0000 2017,@592595 @115858 It’s doing it for me and I’ve decided to just ignore it for now but it’s so annoying,2004004,"@592594 We'd be happy to look into what's going on. DM us which device and OS version you're using, and we'll continue there. https://t.co/GDrqU22YpT"
493529,Fri Dec 01 16:58:56 +0000 2017,Is this security update 2017-001 for my Mac genuine @AppleSupport,493528,"@232653 Hey, can you tell us where you're seeing this? Let us know in DM and we'll help you out. https://t.co/GDrqU22YpT"
916481,Tue Oct 10 16:52:03 +0000 2017,@AppleSupport my and my fiancée have been getting a call from Apple about iCloud security . Scam?,916480,@337594 Thanks for reaching out. Here's how to avoid phony support calls: https://t.co/LNMCdqt6fD Let us know if this helps.
719920,Fri Oct 06 09:06:43 +0000 2017,@AppleSupport you guys are draining the life out of my phone and it is horrible!!!!!,719919,@292298 We want to help with that. Please meet up with us in a DM. We'll move forward from there. https://t.co/GDrqU22YpT
2590422,Fri Nov 17 00:50:47 +0000 2017,How does it make sense that u buy songs 4 Xmas on I tunes but when u want to get to ur xmas music itunes wont let u.  U have 2 purchase all  again.  they're taking back all u purchased.  The cloud is a joke. it is so frustrating - no customer service. contact us- JOKE @115858,2590421,@733724 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
2841943,Mon Nov 27 16:55:46 +0000 2017,@AppleSupport done :),2841942,@188509 Thanks. We will continue with you there.
998945,Sat Nov 04 23:13:07 +0000 2017,Look @115858 if I️ wanted to see boxes I️ would’ve bought an android. Fix this shit...,998943,@356529  We're here for you. Try these steps: https://t.co/xU1AGHStV6
1535070,Fri Nov 03 19:53:41 +0000 2017,I want to give @AppleSupport a huge s/o for STEALING my money every month and not helping me at all when I contact them !!,1535069,@476033 We'd like to know more about your situation. Please join us in DM to tell us more. https://t.co/GDrqU22YpT
1201112,Sun Oct 15 23:21:45 +0000 2017,@AppleSupport can not download anything from the App Store. In canada.,1201110,@402227 Let’s team up. What happens when downloading apps from the App Store? Which device model and operating system are you using?
889157,Sat Nov 25 16:02:56 +0000 2017,@AppleSupport No just when it has a disc in. Probably had it 3 yrs but only used about 5 times,889156,"@331094 Just to be clear on one other thing, is this an internal Superdrive, or an external model? Let us know in DM to continue. https://t.co/GDrqU22YpT"
2472893,Sun Nov 26 18:59:51 +0000 2017,"@115858 your new update sucks ass, makes my phone crash all the time now",2472892,"@707124 That's not the experience we'd expect and we'd like to help. To start, please DM us with the model of iPhone you're using and the country you're located in. https://t.co/GDrqU22YpT"
2955519,Wed Nov 29 18:35:17 +0000 2017,"hi @AppleSupport the new play/pause behavior in high sierra is super annoying, is there a way to change it back?",2955518,@815861 We'd like to look into the feature that you're talking about. Could you describe a bit about the trouble you're having?
2295727,Sun Nov 12 19:50:32 +0000 2017,"@115858  needs to fix this "" I️ "" problem when",2295726,"@666596 We're here to help. We released an update to address this issue. Back up your iPhone and update following these steps: https://t.co/80YRnjDFDk After the update, if you're still seeing the issue when you type (not in previous messages), let us know."
2002838,Fri Nov 03 18:49:21 +0000 2017,"#unabletoactivateiphonex , unable to activate my phone, disapointed @AppleSupport @118936 @2531 @121927 @134046",2002837,"@592237 Thanks for your patience! This page:
https://t.co/ywHIZGN4Ac might help. DM us your carrier if this doesn’t get you activated. https://t.co/GDrqU22YpT"
2942123,Wed Nov 29 07:24:57 +0000 2017,I think there’s a bug with my iOS 11.1.2 update. I wasn’t able to be connected to my data though it’s showing (LTE) with my connection. I have an issue being connected to our home WiFi as well. What’s happening @115858 @AppleSupport?,2942122,@812861 Hello. We'd like to help with this. DM us and tell us which device you're having issues with and we'll take a closer look. https://t.co/GDrqU22YpT
103209,Thu Nov 30 18:03:53 +0000 2017,@AppleSupport apple. ones you get when you get a new phone.,103211,"@138707 Got it, thanks. So we're sure to be on the same page is there no sound at all or is there an issue with the sound quality? Also, does it happen when connected to any device?"
480573,Fri Dec 01 04:43:46 +0000 2017,"Today at the Summit Apple, I Purchased 2 iPhone X 256GB w/ Accessories. I have certainly learned that even at the Apple Store I can be treated unfairly based on my race and the way I look. Even other customers noticed the mistreatment.  @115858",480572,"@229210 Thanks for bringing this to our attention, we'd like to know more about your recent Apple experience. DM us and tell us what happened. https://t.co/GDrqU22YpT"
2177338,Thu Nov 09 10:53:07 +0000 2017,@applesupport i purchased apple care with a mac for 3 years which ran out recently. but i now am having issues with the charger and screen?,2177337,@442789 We're sorry to hear this. Let's see what we can do to get it resolved. Send us a DM with some more details to get started. https://t.co/GDrqU22YpT
438048,Tue Oct 10 16:47:24 +0000 2017,"@AppleSupport like one or two that I’ve recently saved the majority don’t, and it’s like they too just turn into jpeg’s over time",438047,"@219070 If you search for, download and save a new gif, does it work with Twitter or other apps?"
1704046,Mon Nov 06 20:00:27 +0000 2017,"@AppleSupport I restored new iPhone from backup. Last two years of photos not in ""Camera Roll"", but they are on Places&amp;Moments. What to do?",1704044,@516545 Let's get you set up with one of our App specialists for more assistance. You can reach out to them here: https://t.co/IBIY3vMgPj
2870781,Tue Nov 28 02:04:02 +0000 2017,@AppleSupport If you buy a Apple Store gift card online on accident can you exchange it in store for a iTunes gift card ?,2870779,@797142 Great Question! We have a team who can help see what options are available. Reach out to the Online Store team here: https://t.co/8yjRd1Xo0i
1708496,Mon Nov 06 23:58:47 +0000 2017,Hey @115858 I’d appreciate it if every time I️ referred to myself weird symbols wouldn’t pop up in text,1708495,@517719 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2123236,Wed Nov 08 14:51:14 +0000 2017,"Dear @AppleSupport, can you please fix the issue with the letter I?! 

Please know, it took multiple tries to get it right in this tweet LOL",2123235,@625465 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
458421,Fri Dec 01 01:04:32 +0000 2017,@AppleSupport no,458423,"@223867 Let's continue in DM together. Let us know if the status at the top left says, ""No Service."" https://t.co/GDrqU22YpT"
2041613,Wed Nov 08 02:58:46 +0000 2017,Why the fuck are my Time Machine backups taking 8000 years when both of my devices are USB 3.0 capable @AppleSupport,2041612,@373519 We'd like to help. Please DM us the macOS version that's currently installed on your Mac and we'll go from there. https://t.co/GDrqU22YpT
1242288,Wed Oct 25 22:32:24 +0000 2017,@115858 @AppleSupport all my photos and memories just suddenly disappeared,1242287,@176635 We certainly don't want you losing any memories. Please send us a DM to continue. https://t.co/GDrqU22YpT
2213958,Fri Nov 10 03:45:09 +0000 2017,@AppleSupport Welp 🤷🏾‍♀️ I updated &amp; I’m seeing more A’s on boxes than a box of Apple Jacks sis🙃,2213960,"@646972 Thanks for updating. Just to clarify, the update will not correct previous instances of the symbols. You may still see the issue from users who have not updated, as well. If you are seeing the issue when using your personal device, send us a DM. https://t.co/GDrqU22YpT"
2267246,Thu Oct 19 17:53:47 +0000 2017,Why won’t all of the music I import from a CD onto my #iphone appear or work on my iPhone @AppleSupport ?,2267244,"@659888 Let's see what's going on. When syncing the songs to your iPhone, do you see any error message?"
2177321,Thu Nov 09 11:22:36 +0000 2017,"my phone is screwed up because I haven't updated it, but when I try to update it says it's ""unable to at this time"" Not a storage issue either. @115858",2177320,"@638183 We'd like to look into this with you. To get started, let us know which iPhone you have and the iOS version currently installed."
1473309,Fri Nov 03 00:47:53 +0000 2017,Jeez @115858 @AppleSupport wtf is this? Every time I type “I” it autocorrects it to that 🙄🤦🏿‍♀️ https://t.co/fbGg1oQSnH,1473308,@337309 We want to help. Please DM us which iOS version you're on. We'll look into this with you there. https://t.co/GDrqU22YpT
1798616,Sat Oct 14 01:24:01 +0000 2017,"@AppleSupport Ipad Smart Keyboard won’t work(11.0.3) have 2 put in type position-turn off WiFi-reboot, &amp;do the hokey pokey 2 get it working.",1798615,"@488602 Thanks for reaching out this evening. We'd be happy to look into this. To start, send us a DM and we'll continue there. https://t.co/GDrqU22YpT"
1512169,Sat Nov 04 19:30:09 +0000 2017,@AppleSupport Yeah that didn’t work,1512170,@470974 Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
2134185,Wed Nov 08 15:37:27 +0000 2017,@115858 Fix my phone before i switch to Samsung,2134184,"@627901 We want you to enjoy your iPhone. To continue, please DM us with more info on what's going on with your iPhone. https://t.co/GDrqU22YpT"
2021545,Mon Nov 06 01:57:29 +0000 2017,@AppleSupport WHY DOES MY PHONE KEEP GLITCHING WHEN TYPING,2021544,"@597863 Hi there. Please send us a DM and describe what you mean by ""glitching"". We'll meet you there to help out. https://t.co/GDrqU22YpT"
2019598,Sat Nov 04 20:39:59 +0000 2017,@115858 my brand new #iPhoneX has a nasty bleed through problem. For only 1k+ you can get 3/4 of an awesome screen! Genius here I come.,2019597,@573466 We'd definitely like to learn more about what's happening with your screen. DM us a few more details and we'll dive in. Thanks. https://t.co/GDrqU22YpT
1990683,Fri Nov 03 00:36:44 +0000 2017,@115858 plz help I️ can’t use my keyboard (specially letter I️),1990682,@589134 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. DM us. https://t.co/GDrqU22YpT
1803253,Fri Oct 13 14:51:58 +0000 2017,@AppleSupport What is going on with my iPhone? Crashed three times today with your bloody software update. Please fix it!!!!,1803252,@431487 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT
2068107,Sun Oct 08 10:13:55 +0000 2017,@AppleSupport Any reason why my DNDWD function never activates even when it’s set to automatic? Anyone else? #iphone #apple #ios11,2068106,@611583 We'd like to help and look into this. Please DM us what iPhone you're using to turn on Do Not Disturb While Driving. https://t.co/GDrqU22YpT
1236312,Wed Oct 25 18:21:48 +0000 2017,@115858 I usually don't say anything about your updates but #iOS11 has gone too far: I can't control music from lock or pull-up screen 😡🚮🚮🚮,1236309,"@409966 Let's work to get this resolved. Which app are you playing music from? Also, which version of iOS 11 is installed? https://t.co/GDrqU22YpT"
2207675,Fri Nov 10 01:04:33 +0000 2017,"@AppleSupport iPhone 7 , iOS 11.1, the maps don’t give directions",2207673,"@645446 Thanks for those details. When using Maps, is it able to determine your current location? If so, is the issue only after you ask for directions?"
305296,Fri Oct 06 20:18:34 +0000 2017,@AppleSupport I preordered an album but now it wants me to purchase the album again,305295,"@188887 Thanks for reaching out. Try the steps under ""Download a pre-order"" and let us know if it helps:  https://t.co/df4pj0iEqO"
2862196,Mon Nov 27 22:36:25 +0000 2017,@AppleSupport hey there Apple... wanna tell me what’s wrong with this picture? And guess what... can’t delete the blank ones either. https://t.co/2E1fS1wOPB,2862195,@435861 We'd love to assist you. Does restarting the device clear the blank ones? Let us know in DM. https://t.co/GDrqU22YpT
2193475,Thu Nov 09 19:59:02 +0000 2017,Is there a reason you deleted all my photos? @115858 @AppleSupport,2193474,@641948 We would never delete your photos. Let's get to the bottom of this. Are you using iCloud Photo Library? https://t.co/8YUslsnsM5 Did you make any changes to your device before you discovered the missing photos?
2746097,Mon Nov 20 22:17:59 +0000 2017,"@AppleSupport Yes, it did I changed it and said it was signed in on my iPad press okay to accept that and then said verification failed.",2746096,@769018 Let's meet up in DM to gather more details and to protect your privacy. Thanks! https://t.co/GDrqU22YpT
1062223,Mon Oct 23 08:39:23 +0000 2017,"Is it seriously ₹25,000 to replace screen on iPhones in India @115858",1062222,@370804 Thanks for reaching out. Send us a DM and we'll go over your options there. https://t.co/GDrqU22YpT
2803480,Wed Nov 22 01:53:46 +0000 2017,@AppleSupport Super slow!  Non responsive at times. Can’t answer sometimes. Cannot open emails. Horrible,2803482,@781998 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.1.2 downloaded? https://t.co/GDrqU22YpT
1772912,Tue Nov 07 23:38:11 +0000 2017,@AppleSupport can y’all fix my letter i please and thank u!!!!,1772911,@532852 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1455387,Thu Nov 02 12:17:05 +0000 2017,@AppleSupport my notes on my phone are gone and it’s bc of ios 11? help pls,1455385,@457798 We’d be glad to help look for those. Can you confirm if the notes were saved in iCloud? https://t.co/8dVOArReao
1968215,Tue Oct 31 14:00:48 +0000 2017,How has iOS 11 still not been fixed? @115858 😡😤,1968214,@583189 Let's look into the symptoms that you notice. Please join us in DM and tell us what you'd like to work on. https://t.co/GDrqU22YpT
261339,Thu Oct 05 20:39:20 +0000 2017,@AppleSupport I’m confused help me,261338,@178226 We'd like to see how we can help. Can you tell us more about what you're looking to do?
589499,Sun Dec 03 21:47:16 +0000 2017,"@AppleSupport And what if my wife is of another nationality than me and uses another country setting in itunes? Is family sharing for ""international"" families not available? My wife is going to loose all her purchases if she switches stores, is she? That would not be acceptable.",589501,"@259377 Check out this article, it will walk you through changing regions: https://t.co/usOJWy6ChP
Please DM us with any questions. https://t.co/GDrqU22YpT"
1690660,Mon Nov 06 18:14:40 +0000 2017,Yo @115858 when are you fixing I️ this ???,1690658,@513270 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1180524,Sun Oct 15 18:38:25 +0000 2017,@AppleSupport : How do I upgrade my Apple Music subscription to Family sharing?,1180522,@263299 We'd like to help! Check out this article: https://t.co/Axn8d2wJz2
1246459,Thu Oct 26 00:36:01 +0000 2017,my phone keeps turning on and off while on the charger help @applesupport,1246458,@412438 We're happy to help. Are you using the charger that came with your iPhone? Are you using a specific app when it turns off?
1486259,Fri Nov 03 02:59:40 +0000 2017,@115858 installed the new update. Now I can’t update my apps. Loving the new update (sarcasm),1486258,@465163 We want to make sure you're able to stay updated with your apps as well. Send us a DM for help. https://t.co/GDrqU22YpT
1070196,Mon Oct 23 15:17:02 +0000 2017,@AppleSupport since iPhone ios11 update it keeps disconnecting Bluetooth Carkit randomly. Used to never happen before update #annoyed,1070194,@372524 We'd love to look into this further with you. Which iOS version are you running? Does a restart help?
522978,Sat Dec 02 15:21:22 +0000 2017,@AppleSupport Thanku @AppleSupport prob solved .,552062,@240822 We're glad that worked for you. Let us know if you run into any other issues and we'll get to work.
2237307,Fri Nov 10 15:34:59 +0000 2017,@AppleSupport @116333 @123857 @119462 Any help for this #iPhoneX screen issue? https://t.co/2hxte8eiIi,2237306,"@652413 Congratulations on your new iPhone X! We want it to work flawlessly for you, and we'd like to take a closer look at this issue with you. Let's work together in DM here: https://t.co/GDrqU22YpT"
1343641,Fri Oct 27 13:27:00 +0000 2017,"Hey @115858 @AppleSupport @116333 Why schedule a support call for me if you’re going to put me on hold, tell me it’s busy, then hang up?",1343640,@433375 We'd like to look into this further with you. DM us so we can gather some additional information. https://t.co/GDrqU22YpT
1156755,Tue Oct 24 15:53:15 +0000 2017,Seriously- #ios11update has corrupted my iPhone so much that i need a New. Who at @115858 shall i send the bill to? #nojoke 😡,1156753,"@392112 If you are having issues with your iPhone, we'd love to help out. Could you give us some detail as to what is going on?"
258898,Thu Oct 05 19:15:24 +0000 2017,I just went from 67-65-50% in a 5-minute span #iOS11 @115858 @AppleSupport,258897,@177553 We certainly want to help with your battery! Which version of iOS 11 have you updated to? DM us here. https://t.co/GDrqU2kzhr
2455299,Wed Nov 15 03:35:34 +0000 2017,"Alright, I don’t know wtf been up w apple, but I need my music to stop stopping in the middle of my workouts every time I get a notification 😤 @115858 ????",2455298,@703354 Let's take a look at this together. DM us the iOS version you're currently using to get started. https://t.co/GDrqU22YpT
1918577,Thu Oct 26 09:53:00 +0000 2017,@AppleSupport calendarsubscribtion does not sync on my iPhone since updating to iOS 11. other devices work. Any known solutions to problem?,1918576,"@571392 Let’s work together on this. To clarify, is this an iCloud calendar subscription? Let us know via a DM. We’ll move from there. https://t.co/GDrqU22YpT"
938183,Sat Oct 21 20:52:37 +0000 2017,"@AppleSupport Both devices show that the Move goal was achieved, but the Streak (as reported the phone) has stopped for some reason...",938184,@208637 Let's continue this conversation in DM. Click the link below to send us a message with your WatchOS version to get started. https://t.co/GDrqU22YpT
2863562,Mon Nov 27 23:25:03 +0000 2017,So @AppleSupport do you happen to have a exorcist at the Genius Bar by chance? https://t.co/mHeZqSH7rR,2863560,@288928 We'd like to look into this with you. Does the issue continue if you restart the iPad? What is your current iOS version? You can find it at Settings &gt; General &gt; About.
461989,Fri Dec 01 02:28:25 +0000 2017,@AppleSupport Cannot send an iMessage from my iMac. Happened suddenly worked earlier today,461987,@224786 Can you tell us what is happening specifically when trying to send an iMessage? Does it give an error message?
567615,Sun Dec 03 02:05:20 +0000 2017,"QC35 bluetooth fail to connect in latest version iOS 11.2. Any updates? 
@115858 @4770 ?",567613,@253133 We'd be happy to help. Send us a DM and we can look into this. https://t.co/GDrqU22YpT
1230356,Wed Oct 25 20:19:35 +0000 2017,"What a great way to start the day, sent snaps to all my snap streaks close phone and now it wont come back on..... thanks @115858 😅",1230354,@408567 We can take a look at that. Is it just that app having the issue?
1769319,Tue Nov 07 22:26:24 +0000 2017,@AppleSupport  i can’t update my phone to the new iOS and it will not let me,1769318,@531948 We have received your DM. We will work with you there. https://t.co/GDrqU22YpT
51694,Wed Nov 01 17:32:36 +0000 2017,this happens when my phone types the letter “eye” by itself @115858 annoying i’m trying to talk abt myself https://t.co/7PukWqeQQK,51693,@127612 Thanks for reaching out! Let us help with your iPhone. DM us your exact iOS version to proceed. https://t.co/GDrqU22YpT
637446,Wed Nov 22 19:39:44 +0000 2017,"@AppleSupport Hello, as my iCloud is full and I receive notifications in Finder, I'd like to remove Documents from iCloud. But when I do this, it says me that all my Documents &amp; Desktop files will be delete from my computer. What am I supposed to to? 🤔",637445,@271144 We'd be happy to help you out with iCloud. Use these steps to get your files of iCloud and onto your computer: https://t.co/c8MyW0Qo56
1682558,Mon Nov 06 13:53:25 +0000 2017,"After enrolling for @115858 beta programme, it’s constantly showing Update software.. when it’s already updated",1682557,"@511495 Let’s investigate this together. Use the link below to DM us, and we’ll take it from there. https://t.co/GDrqU22YpT"
631850,Wed Nov 22 15:03:02 +0000 2017,"@AppleSupport Having some huge problems with my barely 3 months old iphone 7 running ios 11.1.2. Random shutdowns, screen going black and not responding + non-existent battery life happening. Any ideas what’s going on with it?",631849,"@269748 We’d love to help with your iPhone. To start, please send us a DM confirming if you see the Apple logo, a spinning gear icon, or a solid color flash on the screen when the iPhone shuts down. https://t.co/GDrqU22YpT"
2270059,Sun Nov 26 15:18:28 +0000 2017,"@AppleSupport No, it just vanishes and then puts it back to where it was originally. Clearly this isn’t meant to happen haha",2270061,"@299553 Gotcha. Let's begin by restarting your iPhone and then testing again. Restart your iPhone: https://t.co/OWRDHWSt4h
Also, is this happening with all apps? Please shoot us a DM. https://t.co/GDrqU22YpT"
2677921,Tue Oct 31 13:41:26 +0000 2017,Wow @applesupport I just lost 22% power in 15mins on my iPhone. 11.0.3 is terrible. Wait... now 24%...,2677920,@160279 We're glad to help get this sorted out. Have you had a chance to follow the steps in this guide? https://t.co/TpjqFp3jxD
1900654,Mon Oct 23 23:51:29 +0000 2017,@115858 your new iOS sucks. My whole phone is messing up now,1900653,@566403 Satisfaction is our goal when it comes to using the new iOS 11. We'd love to work with you on this. DM us exactly what's going on. https://t.co/GDrqU22YpT
2758335,Thu Nov 09 20:12:07 +0000 2017,"@AppleSupport My 6S Plus has battery drain on iOS 11.1.Went to apple store recently, they said battery only 10% worn.They suggested wiping/restoring phone.  Did that.Playing a game or app updates drains battery % very quickly.Then plugging back in, the % raises quickly.",2758334,"@771889 We can certainly look into what's going on so we can get your device working normally. We know how important it is for your device to stay charged properly. 

Can you let us know more about the drain you see when updating apps? 

Let's meet up in DM to continue: https://t.co/GDrqU22YpT"
1144254,Tue Oct 24 07:44:16 +0000 2017,"@AppleSupport IOS is 11.0.3 , the iPad restarts itself . The problems happen always after using the iPad for 10 minutes ( less or more) .",1144253,@389324 Got it. Let's go ahead and meet in DM and we'll continue to look into this. https://t.co/GDrqU22YpT
1492638,Sun Nov 12 06:58:41 +0000 2017,"Ok, so I️ read that Apple suggested to change “I️” in your shortcut settings so it didn’t show up as the question mark bs, so I️ did that, but it didn’t even work... like ok cool. Thanks @115858 for that lie.",1492637,@466626 We're here to help. We released an update to address this issue. Back up your iPhone and update following these steps: https://t.co/80YRnjDFDk
2286615,Sun Nov 12 00:42:28 +0000 2017,"Get your shit together, @115858. May be going back to android in the near future. https://t.co/myFxvXVI68",2286614,@664413 Thank you for reaching out.  You will need to be out of low power mode in order to update successfully.
1412858,Mon Oct 16 17:47:34 +0000 2017,@AppleSupport Text messages and cellular data is working.,1412859,@448324 Is the issue happening to multiple contacts? Would you please tell us more about the issue?
1057429,Mon Oct 23 03:06:32 +0000 2017,@115858 @AppleSupport your latest software update is an absolute disaster! In one quick move you have ruined my life!!!! #apple #disaster,1057428,@369676 This isn't what we want to hear. Please DM us more about what's happening with your iOS device. https://t.co/GDrqU22YpT
333224,Sat Oct 07 19:44:00 +0000 2017,@AppleSupport iPhone 6s Plus,333226,@195368 Thanks. Does sound work when using headphones?
1905370,Wed Oct 25 04:20:16 +0000 2017,@115858 the new IOS sucks! It’s so glitchy and keeps freezing my phone!!! 😠,1905369,@567777 We'd like to see how we can help. Meet us in DM and give us some examples of what you're experiencing. https://t.co/GDrqU22YpT
940596,Sat Oct 21 05:35:21 +0000 2017,can we get battery replaced for this #IPOD 80GB ? @AppleSupport https://t.co/YLegRjM335,940595,"@342980 Hi there. Use the link below to DM us, and we’ll gladly look into all the available options with you. https://t.co/GDrqU22YpT"
2263464,Mon Nov 20 23:58:04 +0000 2017,@AppleSupport My Apple Music subscription expires around November 24th,2263466,"@394453 After searching the song, are you able to add it to your library from there?"
1615374,Sun Nov 05 02:20:01 +0000 2017,I updated my phone thinking that would fix the question marks problem but NOPE. Come on @115858 @AppleSupport,1615373,@495436 We're here for you. Tell us a bit more about the issue you're experiencing via DM. We'll go from there. https://t.co/GDrqU22YpT
2422416,Tue Nov 14 17:59:15 +0000 2017,@115858 I rather have my ”I” issues on my phone then deal with the problem of barely be able to texting people without messages app force closing and not saving my text 🙄,2422415,@501576 We certainly want to help get your Messages app working as expected for you. Let's gather some info here first. Which iPhone model do you have &amp; what version of iOS is installed? This article can help as well: https://t.co/2hgNQH8Vvq
256751,Thu Oct 05 16:19:25 +0000 2017,@AppleSupport @115858 your new update is god awful and fucked up my phone 😤😤😤,256750,@177056 This is not the experience we want you to have after updating. What issues are you having?
146801,Fri Nov 24 06:53:33 +0000 2017,@AppleSupport Experience lag during normal swiping..screen gets stuck..using iOS 11.0.2,146799,@149326 Good to know. Let's get you up-to-date. Create or update your backup: https://t.co/4f8hwT5to6 Then update to iOS 11.1.2 in Settings &gt; General &gt; Software Update. Still experiencing these issues? Send us a DM and we'll continue there.
1243747,Mon Oct 16 02:55:01 +0000 2017,"@115858 I have update the my phone on 11.0.1  ,  after the update my phone was complete shutdown , total black screen ,",1243744,"@411790 We want to help you. DM us, and we'll see what we can do. https://t.co/GDrqU22YpT"
211229,Wed Oct 04 17:24:33 +0000 2017,"Dear @115858, how come my phone is NOT automatically fetching emails anymore? Your update from two nights ago ruined my push settings.",211228,@166035 We'd like to help you find out together. Which model is it and what's the exact iOS 11 version installed? Tried any steps?
1531036,Tue Oct 17 02:39:16 +0000 2017,@AppleSupport Perfect! That is exactly what I was looking for. You are fantastic.,1531037,@474973 Excellent! We're glad we could help. Reach out if you need anything in the future!
367959,Sun Oct 08 20:02:29 +0000 2017,"@AppleSupport Why do some people see an October challenge in the Apple Watch Activity app, and some of us don't? I'm on the latest IOS.",367958,"@203173 We'd love to look into this. First, check out this link and let us know if you meet the requirements: https://t.co/xwf6lrIgzJ"
1835700,Wed Oct 18 14:28:26 +0000 2017,@AppleSupport help my apps wont download n i’ve tried everything,1835699,@550495 We're here to help. Are you receiving any error messages when attempting to download apps? Which device are you currently using?
2206030,Thu Oct 19 12:59:55 +0000 2017,@115858 I have 6S in Egypt and I can't repair the screen cracked as no original screens ! What can I do ?,2206028,@645007 We are happy to assist you. Where was the iPhone purchased?
152801,Fri Nov 24 16:04:54 +0000 2017,@115858 fix this now! https://t.co/8Yf4gqL1Tm,152800,"@150947 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6"
1748737,Tue Nov 07 13:00:49 +0000 2017,"Explain how my phone has been on charge all night, I take it off, open 2 apps and it’s at 90% from 100% - Sort yourself out @115858",1748736,@527103 We'd like to look into this with you. Please DM us your current iOS version and we'll go from there. https://t.co/GDrqU22YpT
2255446,Fri Nov 10 21:42:54 +0000 2017,"Why is my caps version of the letter i coming out like I️ 

 @AppleSupport",2255445,"@656926 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
2061405,Thu Oct 19 00:39:52 +0000 2017,Hey @AppleSupport how come every time we get an update or a new iPhone comes out...older models seem to forget how to work. I have a 6s.. 😤😤 https://t.co/VM4IjbPTRs,2061403,@609656 Let's see what we can do to help. Send us a DM with more details about what you are experiencing.
306218,Fri Oct 06 20:38:00 +0000 2017,"@applesupport iOS 11 (updated, iPad pro 10.5) red-underlines contractions in a number of writing apps I use. Heard of this?",306217,@189107 We'd like to hear more about what you're seeing. Meet up with us in DM and we'll talk a bit more. https://t.co/GDrqU22YpT
2666199,Sat Nov 18 21:04:23 +0000 2017,@AppleSupport I just got my iPhone SE. The screen is terrible - much worse view angles as on my 4s. It was advertised as being an IPS screen. Has this been replaced with a TN panel on the newer versions?,2666196,@751157 We'd like to help. What exactly is happening?
